,ASV_10,ASV_9,ASV_6,ASV_4,ASV_31,ASV_161,ASV_89,ASV_23,ASV_30,ASV_45,ASV_46,ASV_155,ASV_102,ASV_159,ASV_94,ASV_194,ASV_218,ASV_28,ASV_166,ASV_44,ASV_122,ASV_57,ASV_24,ASV_82,ASV_135,ASV_146,ASV_76,ASV_195,ASV_120,ASV_183,ASV_149,ASV_34,ASV_1,ASV_103,ASV_134,ASV_33,ASV_144,ASV_114,ASV_220,ASV_177,ASV_145,ASV_154,ASV_41,ASV_112,ASV_178,ASV_29,ASV_26,ASV_137,ASV_119,ASV_157,ASV_128,ASV_47,ASV_113,ASV_72,ASV_140,ASV_43,ASV_208,ASV_188,ASV_101,ASV_180,ASV_27,ASV_141,ASV_217,ASV_216,ASV_171,ASV_99,ASV_97,ASV_192,ASV_143,ASV_432,ASV_176,ASV_59,ASV_55,ASV_123,ASV_51,ASV_49,ASV_162,ASV_129,ASV_160,ASV_125,ASV_181,ASV_52,ASV_54,ASV_12,ASV_19,ASV_50,ASV_163,ASV_184,ASV_42,ASV_139,ASV_131,ASV_69,ASV_179,ASV_222,ASV_124,ASV_11,ASV_20
ASV_128,1.5498,1.48564,1.16549,1.12755,1.70912,1.0670500000000003,1.2341000000000002,1.72064,1.68798,1.4727500000000002,1.45976,0.95406,1.2526199999999998,0.9619800000000001,1.21151,0.88527,1.12427,1.71651,0.92112,1.48086,1.4488999999999999,1.4856299999999998,1.7264400000000002,1.2315300000000002,0.6535799999999999,1.0406600000000001,1.18311,1.00979,1.47539,0.51754,1.0417500000000002,1.70546,1.11811,1.23083,0.9236099999999999,1.69567,0.5151899999999999,0.9935299999999999,1.11673,0.35479,0.48610000000000003,0.9543900000000001,1.1181400000000001,1.0627199999999999,0.3369,1.72808,1.65422,1.08832,1.4989400000000002,0.95851,0.0,1.4719200000000001,0.9965100000000001,1.19867,0.51157,1.37139,1.2613599999999998,0.73764,1.2248899999999998,0.52548,1.6765999999999999,0.52253,1.1173899999999999,1.12427,0.9449,1.2829899999999999,1.24667,0.9706100000000001,0.51996,1.12493,0.34792999999999996,1.2503600000000001,1.36859,1.5248900000000003,1.38241,1.4578400000000002,1.0720999999999998,0.07012,0.95229,0.0,0.58218,1.42392,1.4610800000000002,1.8912799999999999,1.8928999999999998,1.43672,0.5429900000000001,0.7327800000000001,1.35605,0.52462,0.27031,1.4206800000000002,0.42019,1.23868,1.42615,1.8532,1.9632500000000002
ASV_47,1.62242,1.5582600000000002,1.4629500000000002,1.42501,1.78174,1.36451,1.53156,1.79326,1.7606000000000002,0.10097,0.08798,1.2515200000000002,1.5500799999999997,1.2594400000000001,1.50897,1.18273,1.5521299999999998,1.78913,1.2185800000000002,0.07738,0.97302,0.41723,1.79906,1.52899,1.1952200000000002,1.33812,1.48057,1.30725,1.7332100000000001,1.4194200000000003,1.33921,1.77808,1.4155700000000002,1.52829,1.4652500000000002,1.76829,1.41707,1.2909899999999999,1.54459,1.25667,1.38798,1.2518500000000001,1.0420800000000001,1.36018,1.23878,1.8007,1.7268400000000002,1.38578,1.7567599999999999,1.25597,1.4719200000000001,0.0,1.29397,1.4961300000000002,1.4134500000000003,0.20069000000000004,1.55882,1.2792800000000002,1.52235,1.42736,1.74922,1.4244100000000002,1.54525,1.5521300000000002,1.24236,1.5804500000000001,1.5441300000000002,1.26807,1.4218400000000002,1.5527900000000001,1.2498099999999999,1.54782,1.2032100000000003,1.7827100000000005,0.21171,0.08606,1.36956,1.4333200000000004,1.24975,1.4719200000000001,1.4840600000000002,0.16316,0.0893,1.9638999999999995,1.9655199999999995,0.1342,1.1607900000000002,1.2744199999999999,0.18535000000000001,1.4265,1.43795,1.6785000000000003,1.3220700000000003,1.6665400000000001,1.6839700000000002,1.9258199999999996,2.0358699999999996
ASV_113,1.37185,1.30769,0.85306,0.8151200000000001,1.5311700000000001,0.86542,0.49573,1.5426900000000001,1.5100300000000002,1.2948000000000002,1.2818100000000003,0.75243,0.5142500000000001,0.76035,0.47314000000000006,0.68364,1.07672,1.53856,0.71949,1.30291,1.27095,1.3076800000000002,1.5484900000000001,0.49316,0.71981,0.83903,0.44474,0.6973600000000001,1.29744,0.9440099999999999,0.84012,1.5275100000000001,0.80568,0.49246,0.98984,1.5177200000000002,0.94166,0.06984,1.0691799999999998,0.7812600000000001,0.91257,0.75276,0.94019,0.13243,0.76337,1.5501300000000002,1.47627,0.7758900000000001,1.32099,0.75688,0.9965100000000001,1.29397,0.0,0.46030000000000004,0.9380399999999999,1.1934399999999998,0.5229900000000001,0.80387,0.48652000000000006,0.9519499999999999,1.4986499999999998,0.949,1.06984,1.07672,0.63247,0.5446200000000001,0.5083000000000001,0.65818,0.9464299999999999,1.0773799999999998,0.7744,0.9379299999999999,1.19064,1.34694,1.2044599999999999,1.2798899999999998,0.87047,0.9579099999999999,0.75066,0.9965099999999999,1.00865,1.2459699999999998,1.2831299999999999,1.7133299999999998,1.7149499999999998,1.25877,0.68538,0.79901,1.1781,0.9510899999999999,0.9625399999999998,1.24273,0.84666,1.1911299999999998,1.2482,1.67525,1.7853
ASV_72,1.57401,1.50985,1.0552199999999998,1.01728,1.73333,1.06758,0.26325,1.74485,1.71219,1.4969600000000003,1.48397,0.95459,0.28177,0.9625100000000001,0.24066000000000004,0.8858,1.27888,1.74072,0.9216500000000001,1.5050700000000001,1.47311,1.5098399999999998,1.75065,0.26067999999999997,0.9219700000000001,1.04119,0.21226,0.89952,1.4996,1.1461700000000001,1.0422799999999999,1.72967,1.0078399999999998,0.25998,1.1920000000000002,1.7198799999999999,1.1438199999999998,0.45732000000000006,1.27134,0.9834200000000001,1.1147299999999998,0.9549200000000001,1.14235,0.52651,0.9655299999999999,1.75229,1.67843,0.97805,1.5231499999999998,0.95904,1.19867,1.4961300000000002,0.46030000000000004,0.0,1.1402,1.3955999999999997,0.29051,1.00603,0.25404,1.1541099999999997,1.70081,1.15116,1.2719999999999998,1.27888,0.83463,0.31214000000000003,0.27582,0.86034,1.14859,1.27954,0.97656,1.1400899999999998,1.3928,1.5491,1.40662,1.4820499999999999,1.07263,1.1600700000000002,0.95282,1.19867,1.21081,1.4481299999999997,1.4852899999999998,1.91549,1.9171099999999999,1.46093,0.88754,1.0011700000000001,1.38026,1.1532499999999999,1.1646999999999998,1.4448899999999998,1.04882,1.39329,1.45036,1.87741,1.9874599999999998
ASV_140,1.49133,1.42717,1.10702,1.0690799999999998,1.6506500000000002,1.00858,1.17563,1.6621700000000001,1.62951,1.41428,1.4012900000000001,0.89559,1.19415,0.90351,1.1530399999999998,0.8268,1.0657999999999999,1.65804,0.86265,1.4223900000000003,1.39043,1.42716,1.66797,1.17306,0.5951099999999999,0.98219,1.1246399999999999,0.9513199999999999,1.4169200000000002,0.22353,0.9832799999999999,1.64699,1.05964,1.1723599999999998,0.8651399999999999,1.6372,0.16488,0.9350599999999999,1.05826,0.27812000000000003,0.19208999999999998,0.89592,1.05967,1.0042499999999999,0.26023,1.66961,1.59575,1.0298500000000002,1.44047,0.90004,0.51157,1.4134500000000003,0.9380399999999999,1.1402,0.0,1.3129199999999999,1.2028899999999996,0.67917,1.16642,0.13041,1.61813,0.17222,1.05892,1.0657999999999999,0.8864299999999999,1.2245199999999996,1.1881999999999997,0.9121400000000001,0.16965000000000002,1.0664599999999997,0.27126000000000006,1.19189,1.3101199999999997,1.46642,1.3239399999999997,1.39937,1.0136299999999998,0.47297,0.89382,0.51157,0.24081,1.3654499999999998,1.40261,1.83281,1.83443,1.3782500000000002,0.48452000000000006,0.6743100000000001,1.2975799999999997,0.05327,0.4776,1.36221,0.30506000000000005,1.1802099999999998,1.3676799999999998,1.7947300000000002,1.9047800000000004
ASV_43,1.52189,1.45773,1.3624200000000002,1.32448,1.68121,1.26398,1.43103,1.69273,1.6600700000000002,0.20152000000000003,0.18853000000000003,1.1509900000000002,1.4495500000000001,1.15891,1.40844,1.0822,1.4515999999999998,1.6886,1.1180500000000002,0.20962999999999998,0.87249,0.3167,1.69853,1.42846,1.09469,1.23759,1.38004,1.20672,1.6326800000000001,1.31889,1.23868,1.67755,1.31504,1.42776,1.3647200000000002,1.66776,1.31654,1.1904599999999999,1.44406,1.15614,1.28745,1.1513200000000001,0.9415500000000001,1.25965,1.1382499999999998,1.70017,1.6263100000000001,1.28525,1.6562299999999999,1.15544,1.37139,0.20069000000000004,1.1934399999999998,1.3955999999999997,1.3129199999999999,0.0,1.4582899999999996,1.1787500000000002,1.42182,1.32683,1.64869,1.3238800000000002,1.44472,1.4515999999999998,1.1418300000000001,1.4799199999999997,1.4435999999999998,1.16754,1.3213099999999998,1.45226,1.14928,1.44729,1.1026799999999999,1.68218,0.09224000000000002,0.18661,1.26903,1.33279,1.1492200000000001,1.37139,1.3835300000000001,0.15269000000000002,0.18985000000000002,1.86337,1.86499,0.16549,1.06026,1.17389,0.02468,1.32597,1.33742,1.5779699999999999,1.2215400000000003,1.5660100000000001,1.5834400000000002,1.82529,1.9353400000000003
ASV_208,1.6366999999999998,1.5725399999999998,1.11791,1.0799699999999999,1.79602,1.1302699999999999,0.22887999999999997,1.80754,1.77488,1.5596500000000002,1.54666,1.01728,0.29148,1.0252,0.09656999999999999,0.9484899999999999,1.34157,1.80341,0.98434,1.56776,1.5357999999999998,1.5725299999999998,1.81334,0.27039,0.98466,1.10388,0.22196999999999997,0.9622099999999999,1.56229,1.20886,1.1049699999999998,1.79236,1.07053,0.19301,1.25469,1.7825699999999998,1.2065099999999997,0.52001,1.3340299999999998,1.0461099999999999,1.1774199999999997,1.01761,1.20504,0.5892000000000001,1.0282199999999997,1.8149799999999998,1.74112,1.0407399999999998,1.5858399999999997,1.0217299999999998,1.2613599999999998,1.55882,0.5229900000000001,0.29051,1.2028899999999996,1.4582899999999996,0.0,1.06872,0.13865,1.2167999999999997,1.7634999999999998,1.2138499999999999,1.3346899999999997,1.34157,0.89732,0.27776999999999996,0.20885,0.9230299999999999,1.21128,1.3422299999999998,1.03925,1.2027799999999997,1.45549,1.6117899999999998,1.46931,1.5447399999999998,1.1353199999999999,1.22276,1.01551,1.2613599999999998,1.2734999999999999,1.5108199999999996,1.5479799999999997,1.9781799999999998,1.9797999999999998,1.5236199999999995,0.95023,1.06386,1.44295,1.2159399999999998,1.2273899999999998,1.5075799999999997,1.11151,1.4559799999999998,1.51305,1.9401,2.0501500000000004
ASV_188,1.3571600000000001,1.2930000000000001,0.9728499999999999,0.93491,1.51648,0.8744099999999999,1.04146,1.528,1.4953400000000001,1.2801099999999999,1.26712,0.76142,1.0599800000000001,0.7693399999999999,1.01887,0.69263,0.93163,1.52387,0.7284799999999999,1.2882200000000001,1.25626,1.2929899999999999,1.5338000000000003,1.03889,0.0858,0.84802,0.9904700000000001,0.81715,1.28275,0.6851400000000002,0.8491099999999999,1.51282,0.9254699999999999,1.03819,0.63035,1.5030300000000003,0.6827900000000001,0.80089,0.92409,0.52239,0.6537000000000001,0.7617499999999999,0.9255,0.87008,0.5045,1.53544,1.46158,0.8956799999999999,1.3062999999999998,0.7658699999999999,0.73764,1.2792800000000002,0.80387,1.00603,0.67917,1.1787500000000002,1.06872,0.0,1.03225,0.69308,1.48396,0.69013,0.92475,0.93163,0.75226,1.09035,1.05403,0.7779699999999999,0.68756,0.9322900000000001,0.5155299999999999,1.05772,1.17595,1.3322500000000004,1.1897700000000002,1.2652,0.87946,0.69904,0.75965,0.73764,0.74978,1.2312800000000002,1.2684400000000002,1.69864,1.7002599999999999,1.24408,0.42651,0.14004,1.16341,0.69222,0.7036699999999999,1.2280400000000002,0.5877899999999999,1.04604,1.2335100000000003,1.66056,1.77061
ASV_101,1.60023,1.53607,1.08144,1.0434999999999999,1.75955,1.0937999999999999,0.19241,1.77107,1.73841,1.5231800000000002,1.51019,0.9808100000000001,0.25501,0.9887300000000001,0.0888,0.91202,1.3051,1.76694,0.9478700000000001,1.53129,1.4993299999999998,1.5360599999999998,1.7768700000000002,0.23392,0.94819,1.0674100000000002,0.1855,0.92574,1.52582,1.17239,1.0685,1.75589,1.03406,0.15654,1.21822,1.7461,1.1700400000000002,0.4835400000000001,1.2975599999999998,1.0096399999999999,1.1409500000000001,0.9811400000000001,1.16857,0.55273,0.99175,1.77851,1.70465,1.00427,1.5493700000000001,0.98526,1.2248899999999998,1.52235,0.48652000000000006,0.25404,1.16642,1.42182,0.13865,1.03225,0.0,1.1803299999999997,1.7270299999999998,1.1773799999999999,1.2982199999999997,1.3051,0.86085,0.24130000000000001,0.17238,0.88656,1.17481,1.3057599999999998,1.00278,1.1663099999999997,1.41902,1.5753199999999998,1.43284,1.5082699999999998,1.0988499999999999,1.18629,0.97904,1.2248899999999998,1.2370299999999999,1.4743499999999996,1.5115099999999997,1.9417099999999998,1.9433299999999998,1.48715,0.91376,1.02739,1.40648,1.1794699999999998,1.1909199999999998,1.4711099999999997,1.07504,1.4195099999999998,1.47658,1.90363,2.0136800000000004
ASV_180,1.50524,1.44108,1.1209299999999998,1.08299,1.66456,1.0224900000000001,1.18954,1.67608,1.6434199999999999,1.42819,1.4152000000000002,0.9095,1.2080600000000001,0.91742,1.16695,0.84071,1.07971,1.6719499999999998,0.87656,1.4363,1.4043400000000001,1.44107,1.68188,1.18697,0.6090199999999999,0.9961,1.13855,0.9652299999999999,1.4308299999999998,0.23743999999999998,0.9971899999999999,1.6608999999999998,1.0735499999999998,1.18627,0.87905,1.65111,0.17879,0.9489699999999999,1.0721699999999998,0.29203,0.206,0.90983,1.0735799999999998,1.01816,0.27414,1.6835200000000001,1.6096599999999999,1.04376,1.45438,0.9139499999999999,0.52548,1.42736,0.9519499999999999,1.1541099999999997,0.13041,1.32683,1.2167999999999997,0.69308,1.1803299999999997,0.0,1.6320400000000002,0.18613000000000002,1.0728300000000002,1.07971,0.90034,1.2384299999999997,1.2021099999999998,0.9260499999999999,0.18356,1.0803699999999998,0.28517000000000003,1.2058,1.3240299999999998,1.4803300000000001,1.3378500000000002,1.41328,1.02754,0.48688,0.90773,0.52548,0.25471999999999995,1.37936,1.41652,1.8467200000000001,1.84834,1.3921600000000003,0.49843000000000004,0.6882199999999999,1.3114899999999998,0.14346,0.49151,1.37612,0.31897000000000003,1.1941199999999998,1.3815899999999999,1.8086400000000002,1.91869
ASV_27,1.6766,1.61244,1.6676300000000002,1.62969,0.14450000000000002,1.5691899999999999,1.7362399999999998,0.20422,0.12336,1.75005,1.7370599999999998,1.4562,1.7547599999999999,1.4641199999999999,1.7136500000000001,1.38741,1.7568099999999998,0.15189,1.42326,1.75816,1.7262000000000002,1.76293,0.21001999999999998,1.7336699999999998,1.3999,1.5428000000000002,1.6852499999999997,1.51193,1.93789,1.6241,1.5438900000000002,0.14084,1.6202500000000002,1.7329699999999997,1.6699300000000001,0.13105,1.6217499999999998,1.4956699999999998,1.7492699999999999,1.4613500000000001,1.5926600000000002,1.4565299999999999,1.3954400000000002,1.5648600000000001,1.4434600000000002,0.17916,0.10529999999999999,1.59046,1.96144,1.46065,1.6765999999999999,1.74922,1.4986499999999998,1.70081,1.61813,1.64869,1.7634999999999998,1.48396,1.7270299999999998,1.6320400000000002,0.0,1.6290900000000001,1.74993,1.7568100000000002,1.44704,1.78513,1.7488100000000002,1.47275,1.6265200000000002,1.75747,1.45449,1.7525,1.64589,1.9873900000000004,1.65971,1.7351400000000001,1.57424,1.6380000000000001,1.4544300000000001,1.6766,1.6887400000000001,1.7012200000000002,1.7383800000000003,0.41744,0.41905999999999993,1.71402,1.3654700000000002,1.4791,1.63335,1.63118,1.64263,1.8831800000000003,1.5267500000000003,1.87122,1.8886500000000002,0.37936,0.48940999999999996
ASV_141,1.5022900000000001,1.4381300000000001,1.11798,1.08004,1.66161,1.0195400000000003,1.1865900000000003,1.67313,1.64047,1.4252400000000003,1.41225,0.9065500000000001,1.20511,0.9144700000000001,1.1640000000000001,0.8377600000000001,1.0767600000000002,1.669,0.8736100000000001,1.4333500000000001,1.40139,1.4381199999999998,1.6789300000000003,1.1840200000000003,0.60607,0.9931500000000001,1.1356000000000002,0.96228,1.42788,0.23449000000000003,0.99424,1.65795,1.0706,1.1833200000000001,0.8761,1.64816,0.01134,0.94602,1.06922,0.28908000000000006,0.20305,0.9068800000000001,1.07063,1.01521,0.27119000000000004,1.6805700000000001,1.60671,1.0408100000000002,1.4514300000000002,0.911,0.52253,1.4244100000000002,0.949,1.15116,0.17222,1.3238800000000002,1.2138499999999999,0.69013,1.1773799999999999,0.18613000000000002,1.6290900000000001,0.0,1.06988,1.0767600000000002,0.89739,1.23548,1.19916,0.9230999999999999,0.01611,1.07742,0.28222,1.2028500000000002,1.32108,1.4773800000000004,1.3349,1.4103300000000003,1.02459,0.48392999999999997,0.90478,0.5225299999999999,0.25176999999999994,1.3764100000000001,1.4135700000000002,1.84377,1.8453899999999999,1.38921,0.49548000000000003,0.6852699999999999,1.30854,0.18527,0.48856,1.3731700000000002,0.31602,1.19117,1.37864,1.80569,1.9157399999999998
ASV_217,1.62313,1.55897,1.23882,1.20088,1.78245,1.1403800000000002,1.30743,1.79397,1.76131,1.5460800000000001,1.5330900000000003,1.0273900000000002,1.3259500000000002,1.0353100000000002,1.28484,0.9586,0.036739999999999995,1.7898399999999999,0.9944500000000001,1.55419,1.5222300000000002,1.5589600000000001,1.79977,1.3048600000000001,0.8406899999999999,1.11399,1.25644,1.0831199999999999,1.5487199999999999,1.0648900000000001,1.11508,1.7787899999999999,1.19144,1.30416,1.1107200000000002,1.7690000000000001,1.0625400000000003,1.06686,0.0292,0.9021399999999999,1.03345,1.0277200000000002,1.19147,1.13605,0.88425,1.8014100000000002,1.72755,1.16165,1.57227,1.03184,1.1173899999999999,1.54525,1.06984,1.2719999999999998,1.05892,1.44472,1.3346899999999997,0.92475,1.2982199999999997,1.0728300000000002,1.74993,1.06988,0.0,0.036739999999999995,1.01823,1.3563199999999997,1.3199999999999998,1.0439399999999999,1.06731,0.02246,0.89528,1.32369,1.4419199999999999,1.59822,1.4557399999999998,1.53117,1.14543,1.0787900000000001,1.02562,1.1173899999999999,1.12953,1.4972499999999997,1.5344099999999998,1.96461,1.96623,1.51005,0.80626,0.91989,1.4293799999999999,1.0719699999999999,1.08342,1.4940099999999998,0.96754,0.61333,1.49948,1.92653,2.0365800000000003
ASV_216,1.63001,1.56585,1.2457,1.20776,1.78933,1.14726,1.3143099999999999,1.80085,1.7681900000000002,1.5529600000000003,1.53997,1.03427,1.33283,1.0421900000000002,1.2917199999999998,0.96548,0.0,1.79672,1.00133,1.5610700000000002,1.52911,1.56584,1.80665,1.31174,0.8475699999999999,1.1208700000000003,1.2633200000000002,1.0899999999999999,1.5556,1.07177,1.12196,1.78567,1.19832,1.3110400000000002,1.1176000000000001,1.77588,1.06942,1.07374,0.02246,0.9090199999999999,1.04033,1.0346000000000002,1.19835,1.1429299999999998,0.89113,1.80829,1.7344300000000001,1.16853,1.5791499999999998,1.03872,1.12427,1.5521300000000002,1.07672,1.27888,1.0657999999999999,1.4515999999999998,1.34157,0.93163,1.3051,1.07971,1.7568100000000002,1.0767600000000002,0.036739999999999995,0.0,1.02511,1.3632,1.32688,1.0508199999999999,1.07419,0.04428,0.90216,1.3305699999999998,1.4487999999999999,1.6051,1.4626199999999998,1.53805,1.15231,1.08567,1.0325,1.12427,1.1364100000000001,1.5041299999999997,1.5412899999999998,1.9714899999999997,1.9731099999999997,1.51693,0.81314,0.92677,1.4362599999999999,1.07885,1.0903,1.5008899999999998,0.97442,0.62021,1.50636,1.9334099999999999,2.04346
ASV_171,1.32024,1.25608,0.6838299999999999,0.64589,1.4795600000000002,0.8138099999999999,0.87006,1.4910800000000002,1.45842,1.24319,1.2302000000000002,0.70082,0.88858,0.7087399999999999,0.84747,0.63203,1.02511,1.4869500000000002,0.66788,1.2512999999999999,1.21934,1.25607,1.49688,0.86749,0.6682,0.78742,0.8190700000000001,0.13585,1.24583,0.8924,0.7885099999999999,1.4759000000000002,0.63645,0.86679,0.93823,1.46611,0.8900499999999999,0.62949,1.0175699999999999,0.72965,0.8609600000000001,0.7011499999999999,0.88858,0.69868,0.7117600000000001,1.49852,1.42466,0.60666,1.26938,0.70527,0.9449,1.24236,0.63247,0.83463,0.8864299999999999,1.1418300000000001,0.89732,0.75226,0.86085,0.90034,1.44704,0.89739,1.01823,1.02511,0.0,0.9189499999999999,0.88263,0.09667,0.89482,1.02577,0.72279,0.7686999999999999,1.1390299999999998,1.29533,1.15285,1.22828,0.81886,0.9063,0.6990500000000001,0.9449,0.95704,1.1943599999999999,1.23152,1.6617199999999999,1.6633399999999998,1.20716,0.6337700000000001,0.7474,1.1264899999999998,0.89948,0.9109299999999999,1.19112,0.79505,1.13952,1.19659,1.62364,1.73369
ASV_99,1.6583299999999999,1.5941699999999999,1.13954,1.1016,1.81765,1.1519,0.13313,1.82917,1.79651,1.5812800000000002,1.56829,1.03891,0.31311,1.04683,0.22792,0.97012,1.3632,1.82504,1.00597,1.58939,1.5574299999999999,1.5941599999999998,1.83497,0.29202,1.00629,1.12551,0.2436,0.9838399999999999,1.58392,1.23049,1.1265999999999998,1.81399,1.09216,0.24724,1.2763200000000001,1.8041999999999998,1.2281399999999998,0.54164,1.3556599999999999,1.06774,1.1990499999999997,1.03924,1.22667,0.61083,1.0498499999999997,1.8366099999999999,1.76275,1.06237,1.6074699999999997,1.0433599999999998,1.2829899999999999,1.5804500000000001,0.5446200000000001,0.31214000000000003,1.2245199999999996,1.4799199999999997,0.27776999999999996,1.09035,0.24130000000000001,1.2384299999999997,1.78513,1.23548,1.3563199999999997,1.3632,0.9189499999999999,0.0,0.26308,0.9446599999999999,1.23291,1.3638599999999999,1.06088,1.2244100000000002,1.47712,1.6334199999999999,1.49094,1.5663699999999998,1.15695,1.24439,1.03714,1.2829899999999999,1.29513,1.5324499999999996,1.5696099999999997,1.9998099999999999,2.00143,1.54525,0.9718600000000001,1.08549,1.46458,1.2375699999999998,1.2490199999999998,1.5292100000000002,1.13314,1.4776099999999999,1.53468,1.96173,2.07178
ASV_97,1.62201,1.55785,1.10322,1.06528,1.78133,1.11558,0.21419,1.79285,1.7601900000000001,1.5449600000000003,1.53197,1.00259,0.27679,1.01051,0.159,0.9338000000000001,1.32688,1.78872,0.9696500000000001,1.5530700000000002,1.52111,1.55784,1.79865,0.2557,0.9699700000000001,1.08919,0.20728,0.94752,1.5476,1.1941700000000002,1.09028,1.77767,1.05584,0.10339999999999999,1.2400000000000002,1.76788,1.1918199999999999,0.50532,1.31934,1.03142,1.1627299999999998,1.00292,1.19035,0.5745100000000001,1.0135299999999998,1.80029,1.7264300000000001,1.02605,1.5711499999999998,1.00704,1.24667,1.5441300000000002,0.5083000000000001,0.27582,1.1881999999999997,1.4435999999999998,0.20885,1.05403,0.17238,1.2021099999999998,1.7488100000000002,1.19916,1.3199999999999998,1.32688,0.88263,0.26308,0.0,0.90834,1.19659,1.32754,1.0245600000000001,1.1880899999999999,1.4408,1.5971,1.45462,1.53005,1.12063,1.2080700000000002,1.00082,1.24667,1.25881,1.4961299999999997,1.5332899999999998,1.96349,1.96511,1.50893,0.9355399999999999,1.04917,1.42826,1.20125,1.2127,1.4928899999999998,1.0968200000000001,1.44129,1.4983600000000001,1.92541,2.03546
ASV_192,1.34595,1.28179,0.70954,0.6716,1.5052700000000003,0.8395199999999999,0.8957700000000001,1.51679,1.4841300000000002,1.2689000000000001,1.2559099999999999,0.7265299999999999,0.9142899999999999,0.7344499999999999,0.87318,0.65774,1.0508199999999999,1.5126600000000001,0.6935899999999999,1.27701,1.24505,1.2817800000000001,1.52259,0.8932,0.6939099999999999,0.81313,0.84478,0.14188,1.27154,0.9181100000000001,0.8142199999999999,1.5016100000000001,0.66216,0.8925,0.96394,1.4918200000000001,0.91576,0.6552,1.04328,0.75536,0.88667,0.72686,0.9142899999999999,0.72439,0.73747,1.5242300000000002,1.45037,0.63237,1.29509,0.73098,0.9706100000000001,1.26807,0.65818,0.86034,0.9121400000000001,1.16754,0.9230299999999999,0.7779699999999999,0.88656,0.9260499999999999,1.47275,0.9230999999999999,1.0439399999999999,1.0508199999999999,0.09667,0.9446599999999999,0.90834,0.0,0.92053,1.05148,0.7485,0.79441,1.1647399999999999,1.3210400000000002,1.17856,1.25399,0.8445699999999999,0.93201,0.7247600000000001,0.97061,0.98275,1.22007,1.25723,1.68743,1.68905,1.23287,0.6594800000000001,0.77311,1.1522,0.92519,0.9366399999999999,1.21683,0.82076,1.16523,1.2223000000000002,1.64935,1.7594
ASV_143,1.49972,1.43556,1.1154099999999998,1.07747,1.65904,1.01697,1.1840199999999999,1.67056,1.6379000000000001,1.4226700000000003,1.40968,0.90398,1.20254,0.9119,1.1614299999999997,0.83519,1.07419,1.66643,0.87104,1.4307800000000002,1.39882,1.4355499999999999,1.67636,1.18145,0.6034999999999999,0.99058,1.1330300000000002,0.95971,1.42531,0.23192000000000002,0.9916699999999999,1.65538,1.0680299999999998,1.1807500000000002,0.87353,1.6455899999999999,0.00479,0.9434499999999999,1.06665,0.28651000000000004,0.20048,0.9043100000000001,1.0680599999999998,1.01264,0.26862,1.678,1.6041400000000001,1.03824,1.4488599999999998,0.90843,0.51996,1.4218400000000002,0.9464299999999999,1.14859,0.16965000000000002,1.3213099999999998,1.21128,0.68756,1.17481,0.18356,1.6265200000000002,0.01611,1.06731,1.07419,0.89482,1.23291,1.19659,0.92053,0.0,1.07485,0.27965000000000007,1.2002800000000002,1.31851,1.4748100000000004,1.33233,1.4077600000000003,1.02202,0.48135999999999995,0.9022099999999998,0.51996,0.2492,1.3738400000000002,1.4110000000000003,1.8412,1.84282,1.38664,0.49291000000000007,0.6827,1.30597,0.18270000000000003,0.48599,1.3706000000000003,0.31345000000000006,1.1886,1.3760700000000001,1.80312,1.9131699999999998
ASV_432,1.63067,1.56651,1.24636,1.20842,1.78999,1.1479200000000003,1.3149700000000002,1.80151,1.76885,1.5536200000000002,1.54063,1.0349300000000001,1.3334899999999998,1.0428500000000003,1.29238,0.96614,0.04428,1.79738,1.0019900000000002,1.56173,1.5297699999999999,1.5664999999999998,1.8073100000000002,1.3124000000000002,0.84823,1.1215300000000001,1.26398,1.09066,1.55626,1.0724300000000002,1.1226200000000002,1.78633,1.19898,1.3117,1.1182600000000003,1.77654,1.07008,1.0743999999999998,0.036739999999999995,0.90968,1.0409899999999999,1.0352600000000003,1.1990100000000001,1.1435899999999999,0.8917899999999999,1.80895,1.73509,1.1691900000000002,1.5798100000000002,1.0393800000000002,1.12493,1.5527900000000001,1.0773799999999998,1.27954,1.0664599999999997,1.45226,1.3422299999999998,0.9322900000000001,1.3057599999999998,1.0803699999999998,1.75747,1.07742,0.02246,0.04428,1.02577,1.3638599999999999,1.32754,1.05148,1.07485,0.0,0.90282,1.33123,1.4494599999999997,1.60576,1.46328,1.5387099999999998,1.1529699999999998,1.08633,1.0331599999999999,1.12493,1.13707,1.5047899999999998,1.54195,1.9721499999999998,1.9737699999999998,1.5175899999999998,0.8138,0.92743,1.4369199999999998,1.07951,1.09096,1.50155,0.97508,0.62087,1.50702,1.93407,2.0441200000000004
